stories_id,publish_date,title,url,language,ap_syndicated,themes,media_id,media_name,media_url
"53151565","2026-01-21 05:44:30","Ethiopian asylum seeker, 23, 'sexually assaulted worker' at migrant hotel hit by protests","https://www.dailymail.co.uk/news/article-15483751/Ethiopian-asylum-seeker-sexually-assaulted-worker-migrant-hotel.html?ns_mchannel=rss&ns_campaign=1490&ito=1490","en","False","","564","Johannesburg News.Net","https://www.johannesburgnews.net"
"53180978","2026-01-22 02:51:19","Ethiopian drone strike kills over 35 allied fighters in Amhara","https://eastleighvoice.co.ke/ethiopia/276923/ethiopian-drone-strike-kills-over-35-allied-fighters-in-amhara","en","False","","16532","The Eastleigh Voice News: Authentic Journalism Redefined - Kenya, Business, Sports, Opinions & health","https://eastleighvoice.co.ke/"
"53181477","2026-01-22 05:56:29","Political Commitment and Digital Transformation Driving Revenue Reform in Addis Ababa – Mayor","https://www.fanamc.com/english/political-commitment-and-digital-transformation-driving-revenue-reform-in-addis-ababa-mayor83853-2/?utm_source=rss&utm_medium=rss&utm_campaign=political-commitment-and-digital-transformation-driving-revenue-reform-in-addis-ababa-mayor83853-2","en","False","","1121","Fana Broadcasting Corporate S.C","https://www.fanabc.com/english/"
"53181475","2026-01-22 05:56:29","Political Commitment and Digital Transformation Driving Revenue Reform in Addis Ababa – Mayor","https://www.fanamc.com/english/political-commitment-and-digital-transformation-driving-revenue-reform-in-addis-ababa-mayor83853-2/?utm_source=rss&utm_medium=rss&utm_campaign=political-commitment-and-digital-transformation-driving-revenue-reform-in-addis-ababa-mayor83853-2","en","False","","13501","Live","https://www.fanabc.com/english/live/#1570532799165-c7292457-e892"
"53217891","2026-01-23 03:26:14","I would have stopped Ethiopia  from building the world’s largest Dam, but Joe Biden rigged the election – Donald Trump","https://zambianobserver.com/i-would-have-stopped-ethiopia-%ef%87%aa%ef%87%b9-from-building-the-worlds-largest-dam-but-joe-biden-rigged-the-election-donald-trump/","en","False","","7914","zambianobserver.com","http://zambianobserver.com/"
"53310786","2026-01-28 07:41:28","Ethiopia Arrests 22 Over Human Trafficking","https://newscentraltv.com/ethiopia-arrests-22-over-human-trafficking/","en","False","","16766","Latest Breaking News - News Central TV | Latest Breaking News Across Africa, Daily News in Nigeria, South Africa, Ghana, Kenya a","https://newscentral.africa/"
"53312908","2026-01-28 08:07:25","Ethiopia to Hold Digitally Supported General Election in June 2026","https://ethionegari.com/2026/01/28/ethiopia-to-hold-digitally-supported-general-election-in-june-2026/","en","False","","16449","Ethio Negari","https://ethionegari.com/"
"53332294","2026-01-29 05:05:03","Ethiopian Airlines suspends flights to Tigray amid security concerns","https://eastleighvoice.co.ke/ethiopia/282443/ethiopian-airlines-suspends-flights-to-tigray-amid-security-concerns","en","False","","16532","The Eastleigh Voice News: Authentic Journalism Redefined - Kenya, Business, Sports, Opinions & health","https://eastleighvoice.co.ke/"
"53332469","2026-01-29 05:12:40","Ethiopian Airlines oo hakisay duulimaadyadii ay ku tagi jirtay waqooyiga gobolka Tigray","https://jowhar.com/ethiopian-airlines-oo-hakisay-duulimaadyadii-ay-ku-tagi-jirtay-waqooyiga-gobolka-tigray/","so","False","","10249","Jowhar somali news leader","https://www.jowhar.com/"
"53332467","2026-01-29 05:12:40","Ethiopian Airlines oo hakisay duulimaadyadii ay ku tagi jirtay waqooyiga gobolka Tigray","https://jowhar.com/ethiopian-airlines-oo-hakisay-duulimaadyadii-ay-ku-tagi-jirtay-waqooyiga-gobolka-tigray/","so","False","","10248","NEWS ENGLISH Archives - Jowhar somali news leader","https://www.jowhar.com/news-english"
